source_path,bytes,git_mode,git_blob,kind,collection,canonical_owner,incubation_home,canonical_home,disposition,merge_group,trust_class,sensitivity,confidence,duplicate_of,duplicate_action,flags,migration_state,provenance_state,exit_criteria,destination_evidence,deletion_approved_by,deletion_approved_at,notes
.staging/.github/skills/md-to-docx/scripts/md-to-docx.mjs,14708,100644,8c7d212c61cc81275f9c2cee2ef5be5de69cd3c3,script,community agent skills,aether,aether/.staging/community/awesome-copilot/skills/md-to-docx/scripts/md-to-docx.mjs,aether/library/community/awesome-copilot/skills/md-to-docx/scripts/md-to-docx.mjs,quarantine-and-curate,aether-community-awesome-copilot,quarantined-executable,restricted-review,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,"Preserve the upstream package boundary; verify provenance, license, prompt safety, and bundled executable behavior before any generated distribution can activate it."
.staging/.github/skills/md-to-docx/scripts/package.json,187,100644,2f5c1cf949219e85ae861583a6f033cffb06d7b3,configuration,community agent skills,aether,aether/.staging/community/awesome-copilot/skills/md-to-docx/scripts/package.json,aether/library/community/awesome-copilot/skills/md-to-docx/scripts/package.json,quarantine-and-curate,aether-community-awesome-copilot,quarantined-instruction,restricted-review,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,"Preserve the upstream package boundary; verify provenance, license, prompt safety, and bundled executable behavior before any generated distribution can activate it."
.staging/.github/skills/meeting-minutes/SKILL.md,7894,100644,63424b8be544169f9206b8ce9e9e6d4e67219f69,agent-skill,community agent skills,aether,aether/.staging/community/awesome-copilot/skills/meeting-minutes/SKILL.md,aether/library/community/awesome-copilot/skills/meeting-minutes/SKILL.md,quarantine-and-curate,aether-community-awesome-copilot,quarantined-instruction,restricted-review,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,"Preserve the upstream package boundary; verify provenance, license, prompt safety, and bundled executable behavior before any generated distribution can activate it."
.staging/.github/skills/memory-merger/SKILL.md,3889,100644,d6ff27b62e10110c93eb92212b64fd1df6c82810,agent-skill,community agent skills,aether,aether/.staging/community/awesome-copilot/skills/memory-merger/SKILL.md,aether/library/community/awesome-copilot/skills/memory-merger/SKILL.md,quarantine-and-curate,aether-community-awesome-copilot,quarantined-instruction,restricted-review,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,"Preserve the upstream package boundary; verify provenance, license, prompt safety, and bundled executable behavior before any generated distribution can activate it."
.staging/.github/skills/mentoring-juniors/SKILL.md,14060,100644,01dba1b83066ca71d23aad756968f91fad7fb4d9,agent-skill,community agent skills,aether,aether/.staging/community/awesome-copilot/skills/mentoring-juniors/SKILL.md,aether/library/community/awesome-copilot/skills/mentoring-juniors/SKILL.md,quarantine-and-curate,aether-community-awesome-copilot,quarantined-instruction,restricted-review,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,"Preserve the upstream package boundary; verify provenance, license, prompt safety, and bundled executable behavior before any generated distribution can activate it."
.staging/.github/skills/microsoft-agent-framework/SKILL.md,4162,100644,f0becbc92ef6df8248ebf06d8b5d47a5fdb6fea7,agent-skill,community agent skills,aether,aether/.staging/community/awesome-copilot/skills/microsoft-agent-framework/SKILL.md,aether/library/community/awesome-copilot/skills/microsoft-agent-framework/SKILL.md,quarantine-and-curate,aether-community-awesome-copilot,quarantined-instruction,restricted-review,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,"Preserve the upstream package boundary; verify provenance, license, prompt safety, and bundled executable behavior before any generated distribution can activate it."
.staging/.github/skills/microsoft-agent-framework/references/dotnet.md,912,100644,61935b9db0e5e39b239e2620d5023db2e1448198,documentation,community agent skills,aether,aether/.staging/community/awesome-copilot/skills/microsoft-agent-framework/references/dotnet.md,aether/library/community/awesome-copilot/skills/microsoft-agent-framework/references/dotnet.md,quarantine-and-curate,aether-community-awesome-copilot,quarantined-instruction,restricted-review,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,"Preserve the upstream package boundary; verify provenance, license, prompt safety, and bundled executable behavior before any generated distribution can activate it."
.staging/.github/skills/microsoft-agent-framework/references/python.md,848,100644,3842b5fa53eb5ac0fc30640bff52fbc3adda3272,documentation,community agent skills,aether,aether/.staging/community/awesome-copilot/skills/microsoft-agent-framework/references/python.md,aether/library/community/awesome-copilot/skills/microsoft-agent-framework/references/python.md,quarantine-and-curate,aether-community-awesome-copilot,quarantined-instruction,restricted-review,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,"Preserve the upstream package boundary; verify provenance, license, prompt safety, and bundled executable behavior before any generated distribution can activate it."
.staging/.github/skills/microsoft-code-reference/SKILL.md,4203,100644,24de66989f35959f45c15160158e8b96f3fccf8f,agent-skill,community agent skills,aether,aether/.staging/community/awesome-copilot/skills/microsoft-code-reference/SKILL.md,aether/library/community/awesome-copilot/skills/microsoft-code-reference/SKILL.md,quarantine-and-curate,aether-community-awesome-copilot,quarantined-instruction,restricted-review,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,"Preserve the upstream package boundary; verify provenance, license, prompt safety, and bundled executable behavior before any generated distribution can activate it."
.staging/.github/skills/microsoft-docs/SKILL.md,5710,100644,bbfd424c631f402ab32dc4bfa584e31de39faae3,agent-skill,community agent skills,aether,aether/.staging/community/awesome-copilot/skills/microsoft-docs/SKILL.md,aether/library/community/awesome-copilot/skills/microsoft-docs/SKILL.md,quarantine-and-curate,aether-community-awesome-copilot,quarantined-instruction,restricted-review,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,"Preserve the upstream package boundary; verify provenance, license, prompt safety, and bundled executable behavior before any generated distribution can activate it."
.staging/.github/skills/microsoft-skill-creator/SKILL.md,8531,100644,139faf235cf92c70317d71099e9ad7913496e6de,agent-skill,community agent skills,aether,aether/.staging/community/awesome-copilot/skills/microsoft-skill-creator/SKILL.md,aether/library/community/awesome-copilot/skills/microsoft-skill-creator/SKILL.md,quarantine-and-curate,aether-community-awesome-copilot,quarantined-instruction,restricted-review,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,"Preserve the upstream package boundary; verify provenance, license, prompt safety, and bundled executable behavior before any generated distribution can activate it."
.staging/.github/skills/microsoft-skill-creator/references/skill-templates.md,7882,100644,9037ce6f14fe7499aa51f09f7de100ac627905d4,documentation,community agent skills,aether,aether/.staging/community/awesome-copilot/skills/microsoft-skill-creator/references/skill-templates.md,aether/library/community/awesome-copilot/skills/microsoft-skill-creator/references/skill-templates.md,quarantine-and-curate,aether-community-awesome-copilot,quarantined-instruction,restricted-review,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,"Preserve the upstream package boundary; verify provenance, license, prompt safety, and bundled executable behavior before any generated distribution can activate it."
